Security Code,Issuer Name,Security Id,Security Name,Face Value,Industry,Sector Name
541352,Megastar Foods Limited,MEGASTAR,Megastar Foods Ltd,10,Other Food Products,Fast Moving Consumer Goods
541353,Innovators Facade Systems Limited,INNOVATORS,Innovators Facade Systems Ltd,10,Industrial Products,Industrials
541358,UNIFINZ CAPITAL INDIA LIMITED,UCIL,Unifinz Capital India Ltd,10,Non Banking Financial Company (NBFC),Financial Services
541400,ZIM Laboratories Limited,ZIMLAB,Zim Laboratories Ltd,10,Pharmaceuticals,Healthcare
541402,Affordable Robotic & Automation Limited,AFFORDABLE,Affordable Robotic & Automation Ltd,10,Industrial Products,Industrials
541403,Dollar Industries Limited,DOLLAR,Dollar Industries Ltd,2,Garments & Apparels,Consumer Discretionary
541418,NAKODA GROUP OF INDUSTRIES LIMITED,NGIL,Nakoda Group of Industries Ltd,10,Packaged Foods,Fast Moving Consumer Goods
541444,Palm Jewels Limited,PALMJEWELS,Palm Jewels Ltd,10,Trading & Distributors,Services
541445,Waa Solar Limited,WAA,Waa Solar Ltd,10,Power Generation,Utilities
541450,Adani Green Energy Limited,ADANIGREEN,Adani Green Energy Ltd,10,Power Generation,Utilities
541503,Unick Fix-A- Form and Printers Limited,UNICK,Unick Fix-A-Form And Printers Ltd,10,Printing & Publication,Consumer Discretionary
541540,SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA,Solara Active Pharma Sciences Ltd,10,Pharmaceuticals,Healthcare
541546,GAYATRI HIGHWAYS LTD,GAYAHWS,Gayatri Highways Ltd,2,Road Assets–Toll- Annuity- Hybrid-Annuity,Services
541556,RITES Limited,RITES,RITES Ltd,10,Civil Construction,Industrials
541557,Fine Organic Industries Limited,FINEORG,Fine Organic Industries Ltd,5,Specialty Chemicals,Commodities
541578,Varroc Engineering Limited,VARROC,Varroc Engineering Ltd,1,Auto Components & Equipments,Consumer Discretionary
541601,Rajnish Wellness Limited,RAJNISH,Rajnish Wellness Ltd,1,Pharmaceuticals,Healthcare
541633,Sophia Traexpo Limited,STRAEXPO,Sophia Traexpo Ltd,10,Paper & Paper Products,Commodities
541634,Raw Edge Industrial Solutions Limited,RAWEDGE,Raw Edge Industrial Solutions Ltd,10,Industrial Minerals,Commodities
541700,TCNS Clothing Co. Limited,TCNSBRANDS,TCNS Clothing Co. Ltd,2,Garments & Apparels,Consumer Discretionary
541701,Supershakti Metaliks Limited,SUPERSHAKT,Supershakti Metaliks Ltd,10,Iron & Steel Products,Industrials
541702,Ashnisha Industries Limited,ASHNI,Ashnisha Industries Ltd,1,Trading & Distributors,Services
541703,Ganesh Films India Limited,GFIL,Ganesh Films India Ltd,10,Speciality Retail,Consumer Discretionary
541729,HDFC Asset Management Company Limited,HDFCAMC,HDFC Asset Management Company Ltd,5,Asset Management Company,Financial Services
541735,Vivanta Industries Limited,VIVANTA,Vivanta Industries Ltd,1,Civil Construction,Industrials
541741,Tinna Trade Limited,TINNATFL,Tinna Trade Ltd,10,Trading & Distributors,Services
541770,CreditAccess Grameen Ltd.,CREDITACC,CreditAccess Grameen Ltd,10,Microfinance Institutions,Financial Services
541771,AMIN TANNERY LIMITED,AMINTAN,Amin Tannery Ltd,1,Leather And Leather Products,Consumer Discretionary
541778,Deep Polymers Limited,DEEP,Deep Polymers Ltd,10,Specialty Chemicals,Commodities
541799,Sungold Media and Entertainment Limited,SMEL,Sungold Media and Entertainment Ltd,10,Advertising & Media Agencies,Consumer Discretionary
541809,ICICI Prudential Mutual Fund,ICICINXT50,ICICI Prudential Nifty Next 50 ETF,1, ,-
541865,Add-Shop E-Retail Limited,ASRL,Add-Shop ERetail Ltd,10,E-Retail/ E-Commerce,Consumer Discretionary
541890,Space Incubatrics Technologies Limited,SPACEINCUBA,Space Incubatrics Technologies Ltd,10,Computers - Software & Consulting,Information Technology
541929,Synergy Green Industries Limited,SGIL,Synergy Green Industries Ltd,10,Castings & Forgings,Industrials
541945,Ranjeet Mechatronics Limited,RANJEET,Ranjeet Mechatronics Ltd,10,Civil Construction,Industrials
541956,IRCON International Ltd,IRCON,IRCON International Ltd,2,Civil Construction,Industrials
541967,SKY GOLD LIMITED,SKYGOLD,Sky Gold Ltd,10,Gems- Jewellery And Watches,Consumer Discretionary
541972,SBI Mutual Fund,SETFSN50,SBI - ETF - SENSEX NEXT 50,10, ,-
541973,Mac Hotels Limited,MACH,Mac Hotels Ltd,10,Hotels & Resorts,Consumer Discretionary
541974,Manorama Industries Limited,MANORAMA,Manorama Industries Ltd,10,Other Food Products,Fast Moving Consumer Goods
541983,Innovative Ideals and Services (India) Limited,INNOVATIVE,Innovative Ideals and Services (India) Ltd,10,Diversified Commercial Services,Services
541988,AAVAS Financiers Limited,AAVAS,AAVAS Financiers Ltd,10,Housing Finance Company,Financial Services
542011,Garden Reach Shipbuilders & Engineers Limited,GRSE,Garden Reach Shipbuilders & Engineers Ltd,10,Aerospace & Defense,Industrials
542012,A-1 Acid Limited,AAL,A-1 Acid Ltd,10,Trading - Chemicals,Commodities
542013,Dolfin Rubbers Limited,DOLFIN,Dolfin Rubbers Ltd,10,Tyres & Rubber Products,Consumer Discretionary
542019,Shubham Polyspin Limited,SHUBHAM,Shubham Polyspin Ltd,10,Other Textile Products,Consumer Discretionary
542020,AKI India Limited,AKI,AKI India Ltd,2,Gems- Jewellery And Watches,Consumer Discretionary
542025,Sun Retail Limited,SUNRETAIL,Sun Retail Ltd,1,Trading & Distributors,Services
542034,S. M. Gold Limited,SMGOLD,S. M. Gold Ltd,10,Gems- Jewellery And Watches,Consumer Discretionary
542046,VIVID MERCANTILE LIMITED,VIVIDM,Vivid Mercantile Ltd,10,Residential- Commercial Projects,Consumer Discretionary
542057,BCPL Railway Infrastructure Limited,BCPL,BCPL Railway Infrastructure Ltd,10,Civil Construction,Industrials
542066,ADANI TOTAL GAS LIMITED,ATGL,Adani Total Gas Ltd,1,LPG/CNG/PNG/LNG Supplier,Energy
542123,The Phosphate Company Limited,PHOSPHATE,The Phosphate Company Ltd,10,Fertilizers,Commodities
542131,Mirae Asset Mutual Fund,MAN50ETF,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),100, ,-
542141,Techno Electric & Engineering Company Limited,TECHNOE,Techno Electric & Engineering Company Ltd,2,Civil Construction,Industrials
542145,Roni Households Limited,RONI,Roni Households Ltd,10,Trading & Distributors,Services
542146,Shree Krishna Infrastructure Limited,SKIFL,Shree Krishna Infrastructure Ltd,10,Residential- Commercial Projects,Consumer Discretionary
542155,Diksha Greens Limited,DGL,Diksha Greens Ltd,10,Trading & Distributors,Services
542176,Aryan Share & Stock Brokers Ltd.,ARYAN,Aryan Share and Stock Brokers Ltd,10,Other Financial Services,Financial Services
542206,NIVAKA FASHIONS LIMITED,NIVAKA,Nivaka Fashions Ltd,1,Trading - Textile Products,Consumer Discretionary
542216,DALMIA BHARAT LIMITED,DALBHARAT,Dalmia Bharat Ltd,2,Cement & Cement Products,Commodities
542230,Aditya Birla Sun Life Mutual Fund,ABSLNN50ET,Aditya Birla Sun Life Nifty Next 50 ETF,1, ,-
542231,Nila Spaces Ltd,NILASPACES,Nila Spaces Ltd,1,Residential- Commercial Projects,Consumer Discretionary
542232,Shankar Lal Rampal Dye-Chem Limited,SRD,Shankar Lal Rampal Dye-Chem Ltd,10,Trading - Chemicals,Commodities
542233,Trejhara Solutions Limited,TREJHARA,Trejhara Solutions Ltd,10,Computers - Software & Consulting,Information Technology
542248,Deccan Health Care Limited,DECCAN,Deccan Health Care Ltd,10,Healthcare Service Provider,Healthcare
542285,Axita Cotton Limited,AXITA,Axita Cotton Ltd,1,Other Textile Products,Consumer Discretionary
542323,KPI Green Energy Limited,KPIGREEN,KPI Green Energy Ltd,10,Power Generation,Utilities
542332,Hi-Klass Trading and Investment Limited,HIKLASS,Hi-Klass Trading and Investment Ltd,5,Other Financial Services,Financial Services
542333,RPSG VENTURES LIMITED,RPSGVENT,RPSG Ventures Ltd,10,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Services
542337,Spencer's Retail Limited,SPENCER,Spencers Retail Ltd,5,Diversified Retail,Consumer Discretionary
542351,Gloster Ltd,GLOSTERLTD,Gloster Ltd,10,Jute & Jute Products,Commodities
542367,Xelpmoc Design and Tech Limited,XELPMOC,Xelpmoc Design and Tech Ltd,10,Software Products,Information Technology
542376,SPA Capital Services Limited,SPACAPS,SPA Capital Services Ltd,10,Other Financial Services,Financial Services
542377,Aar Shyam India Investment Company Limited,AARSHYAM,Aar Shyam India Investment Company Ltd,10,Non Banking Financial Company (NBFC),Financial Services
542383,Ritco Logistics Limited,RITCO,Ritco Logistics Ltd,10,Logistics Solution Provider,Services
542399,Chalet Hotels Limited,CHALET,Chalet Hotels Ltd,10,Hotels & Resorts,Consumer Discretionary
542437,Anmol India Limited,ANMOL,Anmol India Ltd,10,Trading Coal,Energy
542446,Jonjua Overseas Limited,JONJUA,Jonjua Overseas Ltd,10,Consulting Services,Services
542459,Kranti Industries Limited,KRANTI,Kranti Industries Ltd,10,Auto Components & Equipments,Consumer Discretionary
542460,The Anup Engineering Ltd,ANUP,The Anup Engineering Ltd,10,Industrial Products,Industrials
542484,Arvind Fashions Limited,ARVINDFASN,Arvind Fashions Ltd,4,Speciality Retail,Consumer Discretionary
542513,UTI Mutual Fund,UTISXN50,UTI S&P BSE Sensex Next 50 ETF,1, ,-
542524,AMBASSADOR INTRA HOLDINGS LIMITED,AIHL,Ambassador Intra Holdings Ltd,10,Trading & Distributors,Services
542544,Jyot International Marketing Limited,JYOTIN,Jyot International Marketing Ltd,10,Other Financial Services,Financial Services
542579,Ashapuri Gold Ornament Limited,AGOL,Ashapuri Gold Ornament Ltd,1,Gems- Jewellery And Watches,Consumer Discretionary
542580,Aartech Solonics Limited,AARTECH,Aartech Solonics Ltd,10,Heavy Electrical Equipment,Industrials
542592,Humming Bird Education Limited,HBEL,Humming Bird Education Ltd,10,Education,Consumer Discretionary
542597,MSTC Limited,MSTC,MSTC Ltd,10,Trading & Distributors,Services
542599,Roopshri Resorts Limited,ROOPSHRI,Roopshri Resorts Ltd,10,Hotels & Resorts,Consumer Discretionary
542627,Chandni Machines Limited,CHANDNIMACH,Chandni Machines Ltd,10,Trading & Distributors,Services
542628,Northern Spirits Limited,NSL,Northern Spirits Ltd,10,Trading & Distributors,Services
542649,Rail Vikas Nigam Limited,RVNL,Rail Vikas Nigam Ltd,10,Civil Construction,Industrials
542650,Metropolis Healthcare Limited,METROPOLIS,Metropolis Healthcare Ltd,2,Healthcare Service Provider,Healthcare
542651,KPIT Technologies Ltd,KPITTECH,KPIT Technologies Ltd,10,Computers - Software & Consulting,Information Technology
542652,Polycab India Limited,POLYCAB,Polycab India Ltd,10,Cables - Electricals,Industrials
542654,V R FILMS & STUDIOS LIMITED,VRFILMS,V R Films & Studios Ltd,10,Film Production- Distribution & Exhibition,Consumer Discretionary
542655,VIKAS LIFECARE LIMITED,VIKASLIFE,Vikas Lifecare Ltd,1,Trading & Distributors,Services
542665,Neogen Chemicals Limited,NEOGEN,Neogen Chemicals Ltd,10,Specialty Chemicals,Commodities
542666,G. K. P. Printing & Packaging Limited,GKP,G. K. P. Printing & Packaging Ltd,10,Packaging,Industrials
542667,White Organic Retail Limited,WORL,White Organic Retail Ltd,10,Trading & Distributors,Services
542668,EVANS ELECTRIC LIMITED,EVANS,Evans Electric Ltd,10,Diversified Commercial Services,Services
542669,BMW INDUSTRIES LIMITED,BMW,BMW Industries Ltd,1,Iron & Steel Products,Industrials
542670,Artemis Electricals and Projects Limited,AEPL,Artemis Electricals and Projects Ltd,1,Other Electrical Equipment,Industrials
542677,Mahesh Developers Limited,MAHESH,Mahesh Developers Ltd,10,Residential- Commercial Projects,Consumer Discretionary
542678,Cian Healthcare Limited,CHCL,Cian Healthcare Ltd,10,Pharmaceuticals,Healthcare
542679,Dhanashree Electronics Limited,DEL,Dhanashree Electronics Ltd,10,Other Electrical Equipment,Industrials
542682,Harish Textile Engineers Limited,HARISH,Harish Textile Engineers Ltd,10,Industrial Products,Industrials
542684,Prakash Pipes Limited,PPL,Prakash Pipes Ltd,10,Plastic Products - Industrial,Industrials
542685,Digicontent Limited,DGCONTENT,Digicontent Ltd,2,Advertising & Media Agencies,Consumer Discretionary
542694,Parshva Enterprises Limited,PARSHVA,Parshva Enterprises Ltd,10,Trading & Distributors,Services
542721,Anand Rayons Limited,ARL,Anand Rayons Ltd,10,Trading - Textile Products,Consumer Discretionary
542724,Earum Pharmaceuticals Limited,EARUM,Earum Pharmaceuticals Ltd,2,Pharmaceuticals,Healthcare
542725,SBC EXPORTS LIMITED,SBC,SBC Exports Ltd,1,Diversified Commercial Services,Services
542726,IndiaMART InterMESH Limited,INDIAMART,IndiaMART InterMESH Ltd,10,Internet & Catalogue Retail,Consumer Discretionary
542727,City Pulse Multiplex Limited,CPML,City Pulse Multiplex Ltd,10,Speciality Retail,Consumer Discretionary
542728,SK International Export Limited,SKIEL,SK International Export Ltd,10,Gems- Jewellery And Watches,Consumer Discretionary
542729,DCM NOUVELLE LIMITED,DCMNVL,DCM Nouvelle Ltd,10,Other Textile Products,Consumer Discretionary
542730,ICICI Prudential Mutual Fund,ICICIBANKN,ICICI Prudential Nifty Bank ETF,1, ,-
542747,Nippon India Mutual Fund,SNXT50BEES,Nippon India ETF S&P BSE Sensex Next 50,10, ,-
542752,Affle (India) Limited,AFFLE,Affle (India) Ltd,2,IT Enabled Services,Information Technology
542753,SEACOAST SHIPPING SERVICES LIMITED,SEACOAST,Seacoast Shipping Services Ltd,1,Logistics Solution Provider,Services
542758,ICICI Prudential Mutual Fund,ICICIBANKP,ICICI Prudential Nifty Private Bank ETF,10, ,-
542759,Spandana Sphoorty Financial Limited,SPANDANA,Spandana Sphoorty Financial Ltd,10,Microfinance Institutions,Financial Services
542760,STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR,Sterling and Wilson Renewable Energy Ltd,1,Civil Construction,Industrials
542770,Alphalogic Techsys Limited,ALPHALOGIC,Alphalogic Techsys Ltd,5,Computers - Software & Consulting,Information Technology
542771,Novateor Research Laboratories Limited,NOVATEOR,Novateor Research Laboratories Ltd,10,Personal Care,Fast Moving Consumer Goods
542772,360 ONE WAM LIMITED,360ONE,360 ONE WAM LTD,1,Other Financial Services,Financial Services
542773,IIFL Securities Limited,IIFLSEC,IIFL Securities Ltd,2,Stockbroking & Allied,Financial Services
542774,MUFIN GREEN FINANCE LIMITED,MUFIN,Mufin Green Finance Ltd,1,Non Banking Financial Company (NBFC),Financial Services
542801,Misquita Engineering Limited,MISQUITA,Misquita Engineering Ltd,10,Industrial Products,Industrials
542802,Galactico Corporate Services Limited,GALACTICO,Galactico Corporate Services Ltd,1,Diversified,Diversified
542803,Vaxfab Enterprises Limited,VEL,Vaxfab Enterprises Ltd,10,Trading & Distributors,Services
542804,Nippon India Mutual Fund,NIESSPJ,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLANDIVIDEND PAYOUT,10, ,-
542805,Nippon India Mutual Fund,NIESSPI,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,10, ,-
542806,Nippon India Mutual Fund,NIESSPB,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT BONUS PLAN BONUS,10, ,-
542807,Nippon India Mutual Fund,NIESSPO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,10, ,-
542808,Nippon India Mutual Fund,NIESSPC,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542809,Nippon India Mutual Fund,NIESSPP,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,10, ,-
542810,Nippon India Mutual Fund,NIESSPA,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - BONUS PLANBONUS,10, ,-
542811,Nippon India Mutual Fund,NIESSPG,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,10, ,-
542812,Gujarat Fluorochemicals Limited,FLUOROCHEM,Gujarat Fluorochemicals Ltd,1,Specialty Chemicals,Commodities
542813,Nippon India Mutual Fund,NIEHSPA,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT,10, ,-
542814,Nippon India Mutual Fund,NIEHSPB,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542815,Nippon India Mutual Fund,NIEHSPC,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,10, ,-
542816,Nippon India Mutual Fund,NIEHSPF,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,10, ,-
542817,Nippon India Mutual Fund,NIEHSPI,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542818,Nippon India Mutual Fund,NIEHSPK,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,10, ,-
542819,Nippon India Mutual Fund,NIEHSPM,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542820,Nippon India Mutual Fund,NIEHSPN,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,10, ,-
542830,Indian Railway Catering & Tourism Corporation Ltd,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,2,Tour- Travel Related Services,Consumer Discretionary
542836,Nippon India Mutual Fund,NIESSPD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT,10, ,-
542837,Nippon India Mutual Fund,NIESSPE,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,10, ,-
542838,Nippon India Mutual Fund,NIESSPF,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542839,Nippon India Mutual Fund,NIEHSPD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,10, ,-
542840,Nippon India Mutual Fund,NIESSPH,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542841,Nippon India Mutual Fund,NIEHSPE,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542842,Nippon India Mutual Fund,NIESSPK,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,10, ,-
542843,Nippon India Mutual Fund,NIEHSPG,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,10, ,-
542844,Nippon India Mutual Fund,NIEHSPH,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542845,Nippon India Mutual Fund,NIEHSPJ,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,10, ,-
542846,Nippon India Mutual Fund,NIEHSPL,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,10, ,-
542847,Nippon India Mutual Fund,NIESSPL,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,10, ,-
542848,Nippon India Mutual Fund,NIESSPM,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,10, ,-
